#            iprt         eigenv.           conv.
         1.000000       -3.038067        1.000000
         2.000000       -1.535241        1.000000
         3.000000       -1.514133        1.000000
         4.000000       -1.514132        1.000000
         5.000000       -1.112793        1.000000
         6.000000       -0.856211        1.000000
         7.000000       -0.856210        1.000000
         8.000000       -0.739795        1.000000
         9.000000       -0.602629        1.000000
        10.000000       -0.602626        1.000000
        11.000000       -0.485164        1.000000
        12.000000       -0.448446        1.000000
        13.000000       -0.448435        0.000000
        14.000000       -0.390642        1.000000
        15.000000       -0.390637        1.000000
        16.000000       -0.377217        1.000000
        17.000000       -0.377194        0.000000
        18.000000       -0.337035        0.000000
        19.000000       -0.316620        1.000000
        20.000000       -0.316385        0.000000
