#            iprt         eigenv.           conv.
         1.000000       -3.220283        1.000000
         2.000000       -1.741079        1.000000
         3.000000       -1.088923        1.000000
         4.000000       -1.031753        1.000000
         5.000000       -0.844005        1.000000
         6.000000       -0.810286        1.000000
         7.000000       -0.744463        1.000000
         8.000000       -0.695417        1.000000
         9.000000       -0.671090        1.000000
        10.000000       -0.537854        1.000000
        11.000000       -0.516972        0.000000
        12.000000       -0.473407        1.000000
        13.000000       -0.441335        0.000000
        14.000000       -0.428191        0.000000
        15.000000       -0.400264        0.000000
        16.000000       -0.389076        0.000000
        17.000000       -0.387814        0.000000
        18.000000       -0.380264        0.000000
        19.000000       -0.349328        1.000000
        20.000000       -0.324964        0.000000
