#            iprt         eigenv.           conv.
         1.000000       -4.679952        1.000000
         2.000000       -1.790160        1.000000
         3.000000       -1.790153        1.000000
         4.000000       -1.287117        1.000000
         5.000000       -1.287109        1.000000
         6.000000       -1.217784        1.000000
         7.000000       -0.903310        1.000000
         8.000000       -0.689579        1.000000
         9.000000       -0.689569        1.000000
        10.000000       -0.612792        1.000000
        11.000000       -0.524652        1.000000
        12.000000       -0.524650        1.000000
        13.000000       -0.451660        1.000000
        14.000000       -0.410964        1.000000
        15.000000       -0.410962        1.000000
        16.000000       -0.381383        1.000000
        17.000000       -0.341929        1.000000
        18.000000       -0.323034        1.000000
        19.000000       -0.323032        1.000000
        20.000000       -0.321598        1.000000
        21.000000       -0.321568        1.000000
        22.000000       -0.256242        1.000000
        23.000000       -0.255145        1.000000
        24.000000       -0.255142        1.000000
        25.000000       -0.233769        1.000000
        26.000000       -0.233754        1.000000
        27.000000       -0.213606        1.000000
        28.000000       -0.213604        1.000000
        29.000000       -0.200324        1.000000
        30.000000       -0.184194        1.000000
        31.000000       -0.184193        1.000000
        32.000000       -0.183725        1.000000
        33.000000       -0.142912        1.000000
        34.000000       -0.142830        1.000000
        35.000000       -0.132372        1.000000
        36.000000       -0.129164        1.000000
        37.000000       -0.129163        1.000000
        38.000000       -0.118203        1.000000
        39.000000       -0.118199        1.000000
        40.000000       -0.114932        1.000000
        41.000000       -0.114932        1.000000
        42.000000       -0.109958        1.000000
        43.000000       -0.103995        1.000000
        44.000000       -0.103994        1.000000
        45.000000       -0.098460        1.000000
        46.000000       -0.085019        1.000000
        47.000000       -0.082194        1.000000
        48.000000       -0.082191        1.000000
        49.000000       -0.082148        1.000000
        50.000000       -0.082148        1.000000
        51.000000       -0.081845        1.000000
        52.000000       -0.081844        1.000000
        53.000000       -0.076099        1.000000
        54.000000       -0.076098        1.000000
        55.000000       -0.073672        1.000000
        56.000000       -0.073670        1.000000
        57.000000       -0.073320        1.000000
        58.000000       -0.073320        1.000000
        59.000000       -0.070152        1.000000
        60.000000       -0.065623        1.000000
        61.000000       -0.065435        1.000000
        62.000000       -0.065435        1.000000
        63.000000       -0.061287        1.000000
        64.000000       -0.061286        1.000000
        65.000000       -0.057227        1.000000
        66.000000       -0.049806        1.000000
        67.000000       -0.049799        1.000000
        68.000000       -0.049427        1.000000
        69.000000       -0.048390        1.000000
        70.000000       -0.048390        1.000000
        71.000000       -0.047024        1.000000
        72.000000       -0.047024        1.000000
        73.000000       -0.046677        1.000000
        74.000000       -0.046675        1.000000
        75.000000       -0.046078        1.000000
        76.000000       -0.046078        1.000000
        77.000000       -0.046054        1.000000
        78.000000       -0.046054        1.000000
        79.000000       -0.042917        1.000000
        80.000000       -0.040672        1.000000
        81.000000       -0.040671        1.000000
        82.000000       -0.040145        1.000000
        83.000000       -0.039037        1.000000
        84.000000       -0.039011        1.000000
        85.000000       -0.036820        1.000000
        86.000000       -0.036820        1.000000
        87.000000       -0.036054        1.000000
        88.000000       -0.036054        1.000000
        89.000000       -0.035617        1.000000
        90.000000       -0.035616        1.000000
        91.000000       -0.035339        1.000000
        92.000000       -0.034066        1.000000
        93.000000       -0.034066        1.000000
        94.000000       -0.033995        1.000000
        95.000000       -0.033995        1.000000
        96.000000       -0.033535        1.000000
        97.000000       -0.033532        1.000000
        98.000000       -0.033002        1.000000
        99.000000       -0.033002        1.000000
       100.000000       -0.031103        1.000000
       101.000000       -0.031103        1.000000
       102.000000       -0.031071        1.000000
       103.000000       -0.030662        1.000000
       104.000000       -0.030662        1.000000
       105.000000       -0.029563        1.000000
       106.000000       -0.029115        1.000000
       107.000000       -0.029115        1.000000
       108.000000       -0.027528        1.000000
       109.000000       -0.026632        1.000000
       110.000000       -0.026632        1.000000
       111.000000       -0.026607        1.000000
       112.000000       -0.026076        1.000000
       113.000000       -0.026074        1.000000
       114.000000       -0.025331        1.000000
       115.000000       -0.025331        1.000000
       116.000000       -0.023508        1.000000
       117.000000       -0.023508        1.000000
       118.000000       -0.023396        1.000000
       119.000000       -0.023395        1.000000
       120.000000       -0.023219        1.000000
       121.000000       -0.023219        1.000000
       122.000000       -0.022560        1.000000
       123.000000       -0.022560        1.000000
       124.000000       -0.022559        1.000000
       125.000000       -0.022559        1.000000
       126.000000       -0.022400        1.000000
       127.000000       -0.022398        1.000000
       128.000000       -0.022100        1.000000
       129.000000       -0.021742        1.000000
       130.000000       -0.021742        1.000000
       131.000000       -0.020858        1.000000
       132.000000       -0.020857        1.000000
       133.000000       -0.020456        1.000000
       134.000000       -0.020227        1.000000
       135.000000       -0.020227        1.000000
       136.000000       -0.019236        1.000000
       137.000000       -0.019236        1.000000
       138.000000       -0.018869        1.000000
       139.000000       -0.018633        1.000000
