#            iprt         eigenv.           conv.
         1.000000       -0.019737        1.000000
         2.000000       -0.019730        1.000000
         3.000000       -0.019016        1.000000
         4.000000       -0.018339        1.000000
         5.000000       -0.018327        1.000000
         6.000000       -0.018250        1.000000
         7.000000       -0.018241        1.000000
         8.000000       -0.018147        1.000000
         9.000000       -0.017381        1.000000
        10.000000       -0.017376        1.000000
        11.000000       -0.017095        1.000000
        12.000000       -0.017084        1.000000
        13.000000       -0.017005        1.000000
        14.000000       -0.016998        1.000000
        15.000000       -0.016111        1.000000
        16.000000       -0.016098        1.000000
        17.000000       -0.015477        1.000000
        18.000000       -0.015435        1.000000
        19.000000       -0.015414        1.000000
        20.000000       -0.015199        1.000000
        21.000000       -0.015197        1.000000
        22.000000       -0.014970        1.000000
        23.000000       -0.014797        1.000000
        24.000000       -0.014786        1.000000
        25.000000       -0.014572        1.000000
        26.000000       -0.014566        1.000000
        27.000000       -0.014152        1.000000
        28.000000       -0.014145        1.000000
        29.000000       -0.014140        1.000000
        30.000000       -0.014134        1.000000
        31.000000       -0.014013        1.000000
        32.000000       -0.014010        1.000000
        33.000000       -0.013516        1.000000
        34.000000       -0.013255        1.000000
        35.000000       -0.013244        1.000000
        36.000000       -0.013117        1.000000
        37.000000       -0.013108        1.000000
        38.000000       -0.012774        1.000000
        39.000000       -0.012766        1.000000
        40.000000       -0.012289        1.000000
        41.000000       -0.011871        1.000000
        42.000000       -0.011852        1.000000
        43.000000       -0.011844        1.000000
        44.000000       -0.011684        1.000000
        45.000000       -0.011678        1.000000
        46.000000       -0.011642        1.000000
        47.000000       -0.011641        1.000000
        48.000000       -0.011311        1.000000
        49.000000       -0.011304        1.000000
        50.000000       -0.011288        1.000000
        51.000000       -0.011285        1.000000
        52.000000       -0.011102        1.000000
        53.000000       -0.011091        1.000000
        54.000000       -0.011014        1.000000
        55.000000       -0.010989        1.000000
        56.000000       -0.010983        1.000000
        57.000000       -0.010812        1.000000
        58.000000       -0.010803        1.000000
        59.000000       -0.010637        1.000000
        60.000000       -0.010628        1.000000
        61.000000       -0.010613        1.000000
        62.000000       -0.010609        1.000000
        63.000000       -0.010566        1.000000
        64.000000       -0.010168        1.000000
        65.000000       -0.010099        1.000000
        66.000000       -0.010091        1.000000
        67.000000       -0.010084        1.000000
        68.000000       -0.010078        1.000000
        69.000000       -0.010017        1.000000
        70.000000       -0.010013        1.000000
        71.000000       -0.009604        1.000000
        72.000000       -0.009603        1.000000
        73.000000       -0.009589        1.000000
        74.000000       -0.009587        1.000000
        75.000000       -0.009441        1.000000
        76.000000       -0.009155        1.000000
        77.000000       -0.009151        1.000000
        78.000000       -0.009035        1.000000
        79.000000       -0.009031        1.000000
        80.000000       -0.009027        1.000000
        81.000000       -0.008973        1.000000
        82.000000       -0.008968        1.000000
        83.000000       -0.008803        1.000000
        84.000000       -0.008798        1.000000
        85.000000       -0.008488        1.000000
        86.000000       -0.008483        1.000000
        87.000000       -0.008412        1.000000
        88.000000       -0.008410        1.000000
        89.000000       -0.008282        1.000000
        90.000000       -0.008280        1.000000
        91.000000       -0.008253        1.000000
        92.000000       -0.008227        1.000000
        93.000000       -0.008225        1.000000
        94.000000       -0.008130        1.000000
        95.000000       -0.008127        1.000000
        96.000000       -0.008111        1.000000
        97.000000       -0.008108        1.000000
        98.000000       -0.007859        1.000000
        99.000000       -0.007789        1.000000
       100.000000       -0.007787        1.000000
