#            iprt         eigenv.           conv.
         1.000000       -3.957160        1.000000
         2.000000       -2.770360        1.000000
         3.000000       -1.117255        1.000000
         4.000000       -0.977980        1.000000
         5.000000       -0.977965        1.000000
         6.000000       -0.755389        1.000000
         7.000000       -0.755381        1.000000
         8.000000       -0.660630        1.000000
         9.000000       -0.618070        1.000000
        10.000000       -0.618061        1.000000
        11.000000       -0.549061        1.000000
        12.000000       -0.458419        1.000000
        13.000000       -0.424975        1.000000
        14.000000       -0.424965        1.000000
        15.000000       -0.371550        1.000000
        16.000000       -0.371522        1.000000
        17.000000       -0.362662        1.000000
        18.000000       -0.362657        1.000000
        19.000000       -0.322782        0.000000
        20.000000       -0.319182        1.000000
